Fingerprint ID,coordinate_X,coordinate_Y,zone,f0:5c:19:94:1a:40,f0:5c:19:94:1a:41,f0:5c:19:94:1a:42,34:fc:b9:18:e4:c1,34:fc:b9:18:e4:c0,34:fc:b9:18:e4:c2,f0:5c:19:94:1a:50,f0:5c:19:94:1a:51,f0:5c:19:94:1a:52,4c:ed:fb:5a:5c:0c,4c:ed:fb:5a:5c:08,f0:5c:19:94:19:e1,f0:5c:19:94:19:e2,34:fc:b9:18:e8:21,34:fc:b9:18:e8:22,34:fc:b9:18:e8:20,f0:5c:19:94:19:e0,34:fc:b9:18:e4:d2,48:ee:0c:ed:93:b5,34:fc:b9:18:e4:d0,34:fc:b9:18:e4:d1,34:fc:b9:18:e8:30,34:fc:b9:18:e8:32,10:7b:44:eb:73:98,f0:5c:19:94:19:f2,f0:5c:19:94:19:f0,34:fc:b9:18:e7:21,34:fc:b9:18:e7:22,34:fc:b9:18:e7:20,f0:5c:19:94:19:f1,E1:E9:C3:D9:09:C3,FF:20:88:3C:97:E7,CA:E0:7D:11:26:B3
508,-1.0,1.0,Social,-60,-64,-61,0,0,0,-81,-82,-82,-92,-79,0,0,-76,-79,-79,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-84,-82,-96
509,-1.0,1.0,Social,-61,-63,-59,0,0,0,-81,-82,-81,-92,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,0,-88
510,-1.0,1.0,Social,-61,-63,-60,-78,-79,-79,-81,-81,-80,-92,-79,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-83,-86,-86
511,-1.0,1.0,Social,-61,-63,-60,0,0,0,-81,-82,-82,-93,-78,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-78,-83,-88
512,-1.0,1.0,Social,-61,-62,-60,0,0,0,-81,-81,-81,-92,-79,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-84,0,-87
513,-1.0,1.0,Social,-60,-64,-61,0,0,0,-81,-81,-81,-92,-79,0,0,-76,-79,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,-79,-82,-88
514,-1.0,1.0,Social,-61,-63,-61,0,0,0,-80,-81,-80,-91,-80,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-80,-88,-96
515,-1.0,1.0,Social,-62,-62,-60,0,0,0,-81,-81,-82,-92,-79,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,-85,-86,-97
516,-1.0,1.0,Social,-61,-63,-61,0,0,0,-81,-80,-81,-92,-79,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,-84,-82,-98
517,-1.0,1.0,Social,-60,-63,-59,0,0,0,-81,-82,-81,-91,-78,0,0,0,0,0,0,0,-92,0,0,0,-88,0,0,0,0,0,0,0,-84,-82,-97
518,-1.0,1.0,Social,-59,-62,-60,0,0,0,-81,-81,-81,-92,-79,0,0,0,0,0,0,0,-93,0,0,0,-88,0,0,0,0,0,0,0,-83,-82,-100
519,-1.0,1.0,Social,-59,-61,-59,0,0,0,-81,-81,-81,-93,-77,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-84,-82,-96
520,-1.0,1.0,Social,-61,-64,-61,0,0,0,-82,-81,-81,-91,-81,0,0,0,0,0,0,0,-92,0,0,0,-90,0,0,0,0,0,0,0,-84,-83,-92
521,-1.0,1.0,Social,-61,-63,-59,0,0,0,-81,-81,-81,-91,-83,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-84,-83,-95
522,-1.0,1.0,Social,-62,-63,-61,0,0,0,-81,-81,-81,-92,-78,0,0,-76,0,-80,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-83,-82,-97
523,-1.0,1.0,Social,-59,-63,-60,0,0,0,-82,-81,-81,-92,-78,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-84,0,-97
524,-1.0,1.0,Social,-62,-64,-60,0,0,0,-81,-81,-81,-93,-78,0,0,0,0,0,0,0,-92,0,0,0,-88,0,0,0,0,0,0,0,-85,0,-96
525,-1.0,1.0,Social,-61,-63,-61,0,0,0,-81,-81,-81,-92,-78,0,0,-76,-79,-79,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,-84,-83,-96
526,-1.0,1.0,Social,-61,-63,-61,0,0,0,-81,-82,-81,-94,-79,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-85,-83,-95
527,-1.0,1.0,Social,-61,-63,-61,0,0,0,-81,-82,-82,-92,-77,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-84,0,-96
528,-1.0,1.0,Social,-61,-63,-60,0,0,0,-82,-82,-82,-93,-77,-88,0,-75,-79,-79,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,-84,-81,-95
529,-1.0,1.0,Social,-60,-63,-62,0,0,0,-81,-81,-82,-91,-79,-86,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,-85,-93,-93
530,-1.0,1.0,Social,-62,-64,-63,0,0,0,-82,-82,-82,-91,-77,-87,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-83,0,-94
531,-1.0,1.0,Social,-63,-64,-63,0,0,0,-82,-83,-82,-94,-79,0,0,0,0,0,0,0,-94,0,0,0,-88,0,0,0,0,0,0,0,-84,-80,-96
532,-1.0,1.0,Social,-64,-63,-63,0,0,0,-82,-81,-81,-92,-76,0,0,-75,-79,-78,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-84,-82,-88
533,-1.0,1.0,Social,-62,-63,-64,0,0,0,-82,-83,-82,-92,-79,0,0,-77,-81,-82,0,0,-94,0,0,0,-89,0,0,0,0,0,0,0,-84,-82,-87
534,-1.0,1.0,Social,-64,-64,-62,0,0,0,-81,-82,-82,-90,-78,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-80,-82,-87
535,0.0,1.0,Social,0,0,0,0,0,0,0,0,0,-88,-83,-83,-89,0,0,-78,-88,0,-95,0,0,0,0,0,0,0,0,0,0,0,-84,-88,-85
536,0.0,1.0,Social,0,0,-61,0,0,0,-79,-79,-79,-89,-82,-81,-90,-72,-77,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-86,-84
537,0.0,1.0,Social,0,0,0,0,0,0,-80,-79,-80,-90,-83,-83,-92,-74,-79,-81,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-84,-84
538,0.0,1.0,Social,0,0,0,0,0,0,0,0,0,-90,-82,-83,-91,-75,-83,-81,-88,0,-96,0,0,0,0,0,0,0,0,0,0,0,-98,-84,-83
539,0.0,1.0,Social,0,0,0,0,0,0,-79,-80,-80,-91,-82,-83,-91,-74,-83,-80,-91,0,-95,0,0,0,0,0,0,0,0,0,0,0,-96,0,-84
540,0.0,1.0,Social,0,0,0,0,0,-81,-80,-79,-80,-90,-83,-83,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,-88,-85,-84
541,0.0,1.0,Social,0,0,0,0,0,0,-80,-81,-81,-91,-85,-83,-90,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,-84
542,0.0,1.0,Social,0,0,0,0,0,0,-80,-80,-79,-90,-82,-83,-91,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,0,-84
543,0.0,1.0,Social,0,0,0,0,0,0,-80,-80,-80,-92,-79,-82,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,-84,-84
544,0.0,1.0,Social,0,0,0,-78,-86,-87,-78,-79,-80,-90,-80,-83,-92,-74,-77,-77,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-86,-83
545,0.0,1.0,Social,0,0,0,0,0,0,-79,-79,-79,-91,-81,-83,0,-74,-78,-77,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-84,-84
546,0.0,1.0,Social,0,0,0,0,0,0,-80,-79,-80,-91,-81,-83,-90,-73,-79,-78,-91,0,-97,0,0,0,0,0,0,0,0,0,0,0,-89,-83,-84
547,0.0,1.0,Social,0,0,0,0,0,0,-79,-79,-79,-90,-82,-84,-92,-74,-78,-78,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-86,-84
548,0.0,1.0,Social,0,0,0,0,0,0,-79,-79,-79,-90,-81,-84,-90,-73,-77,-78,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-82,-84
549,0.0,1.0,Social,0,0,0,0,0,0,-79,-79,-80,-91,-82,-83,-90,-74,-77,-78,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-84,-84
550,0.0,1.0,Social,0,0,0,0,0,0,-79,-79,-79,-91,-79,-84,0,-73,-81,-78,-91,0,-95,0,0,0,0,0,0,0,0,0,0,0,-89,-86,-84
551,0.0,1.0,Social,0,0,0,0,0,0,-79,-79,-79,-91,-82,-83,-92,-74,-79,-78,-89,0,-94,0,0,0,0,0,0,0,0,0,0,0,-89,-84,-84
552,0.0,1.0,Social,0,0,0,0,0,0,-79,-79,-79,-91,-80,0,0,-74,-78,-78,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-88,-84,-84
553,0.0,1.0,Social,0,0,0,0,0,0,-79,-79,-78,-90,-81,-83,-91,-73,-77,-76,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-84,-84
554,0.0,1.0,Social,0,0,0,0,0,0,-79,-78,-79,-90,-81,-83,-92,-75,-79,-79,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,-87,-85,-84
555,0.0,1.0,Social,-62,-63,-63,-78,0,0,-79,-79,-79,-90,-80,-84,0,-74,-80,-78,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-82,-84
556,0.0,1.0,Social,0,-63,-61,0,0,0,-79,-79,-79,-90,-81,-83,0,-74,-78,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-84,-84
557,0.0,1.0,Social,0,-62,-61,-78,0,-86,-79,-79,-79,-89,-80,-83,-92,-73,-76,-80,-92,0,-94,0,0,0,0,0,0,0,0,0,0,0,-87,-84,-83
558,0.0,1.0,Social,0,-63,-61,-78,0,0,-79,-79,-79,-89,-82,-83,-89,-73,-78,-76,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-86,-83
559,0.0,1.0,Social,0,-62,-61,0,0,0,-79,-78,-78,-92,-80,-84,-90,-73,-80,-76,-93,0,-97,0,0,0,0,0,0,0,0,0,0,0,-88,-86,-84
560,0.0,1.0,Social,0,-63,-62,0,0,0,-80,-80,-80,-91,-81,-84,-91,-75,-77,-77,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-83,-84
561,0.0,1.0,Social,0,-62,-63,0,0,0,-79,-79,-79,-90,-82,-84,-90,-74,-78,-78,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-84,-84
562,0.0,1.0,Social,0,-63,-62,0,0,0,-80,-80,-79,-90,-81,-85,0,-73,-78,-77,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-81,-84
563,0.0,1.0,Social,0,0,0,-78,-85,0,-80,-79,-80,-92,-82,-83,-89,-73,-78,-77,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-82,-85
564,0.0,1.0,Social,0,0,0,0,0,0,-79,-79,-79,-90,-83,-83,-89,-73,-77,-78,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-84,-84
565,-2.0,1.0,Social,-70,-65,-62,-78,-80,0,-82,-82,-82,-84,-87,-86,-84,0,-78,-80,-84,-88,-93,-87,-85,0,0,0,0,0,0,0,0,0,-92,0,-78
566,-2.0,1.0,Social,-66,-64,-67,-72,0,-70,-81,-82,-81,-85,-87,0,0,0,-79,0,0,-86,-94,-86,0,0,0,0,0,0,0,0,0,0,-88,0,-78
567,-2.0,1.0,Social,-64,-63,-63,0,0,0,-80,-81,-80,-84,-88,-85,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,-80,0,-79
568,-2.0,1.0,Social,-64,-62,-63,0,0,0,-81,-80,-81,-83,0,-84,-87,-75,-77,-94,-88,-89,-94,0,0,0,0,0,0,0,0,0,0,0,-88,0,-78
569,-2.0,1.0,Social,-63,-62,-63,0,0,0,-81,-81,-81,-83,-88,0,0,-75,-79,-78,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,-78,-90,-80
570,-2.0,1.0,Social,-62,-61,-62,0,0,0,-81,-81,-80,-83,-87,-84,-88,0,0,0,-88,0,-95,-87,0,0,0,0,0,0,0,0,0,0,-78,0,-79
571,-2.0,1.0,Social,-65,-63,-63,0,0,0,-80,-81,-80,-83,-89,-86,-87,0,0,0,-89,0,-93,0,0,0,0,0,0,0,0,0,0,0,-79,0,-86
572,-2.0,1.0,Social,-62,0,-63,0,0,0,-80,-80,-80,-84,-88,-85,-88,-76,-89,-78,-89,0,-92,0,0,0,0,0,0,0,0,0,0,0,-76,0,-86
573,-2.0,1.0,Social,-63,-62,-64,0,0,0,-80,-79,-80,-83,-90,-86,-89,0,0,0,-89,0,-93,0,0,0,0,0,0,0,0,0,0,0,-78,-93,-87
574,-2.0,1.0,Social,-65,-63,-63,0,0,0,-79,-79,-79,-83,-90,-85,-88,0,0,0,-89,0,-92,0,0,0,0,0,0,0,0,0,0,0,-79,0,-86
575,-2.0,1.0,Social,-64,-63,-63,0,0,0,-79,-79,-79,-83,-90,-85,-89,0,0,0,-88,0,-94,0,0,0,0,0,0,0,0,0,0,0,-78,0,-87
576,-2.0,1.0,Social,-64,-62,-62,0,0,0,-79,-80,-80,-83,-90,-85,-90,-76,-77,-78,-89,-88,-92,0,0,0,0,0,0,0,0,0,0,0,-78,-88,-78
577,-2.0,1.0,Social,-64,-63,-63,0,0,0,-80,-80,-80,-84,-90,-85,-93,0,0,-79,-90,0,-94,0,0,0,0,0,0,0,0,0,0,0,-79,0,-78
578,-2.0,1.0,Social,-64,-63,-63,0,0,0,-79,-79,-80,-83,-89,-85,-89,0,0,0,-89,0,-94,0,0,0,0,0,0,0,0,0,0,0,-88,0,-78
579,-2.0,1.0,Social,-63,-63,-62,0,0,0,-79,-80,-80,-84,-89,-86,-90,0,0,0,-90,0,-93,0,0,0,0,0,0,0,0,0,0,0,-78,-92,-80
580,-2.0,1.0,Social,-62,-62,-64,0,0,0,-79,-80,-80,-84,-91,-84,0,0,0,0,-88,0,-94,0,0,0,0,0,0,0,0,0,0,0,-76,0,-86
581,-2.0,1.0,Social,-63,-63,-64,0,0,0,-80,-80,-80,-83,-96,-84,-89,0,0,0,-89,0,-93,0,0,0,0,0,0,0,0,0,0,0,-78,0,-87
582,-2.0,1.0,Social,-63,-64,-63,-70,-73,-71,-81,-80,-80,-84,-91,-84,-89,0,0,0,-89,0,-95,0,0,0,0,0,0,0,0,0,0,0,-78,-92,-86
583,-2.0,1.0,Social,-64,-63,-64,0,0,0,-80,-80,-80,-84,-88,-85,-89,0,0,-78,-91,0,-95,0,0,0,0,0,0,0,0,0,0,0,-87,-86,-86
584,-2.0,1.0,Social,-63,-64,-63,0,0,0,-80,-80,-80,-83,-93,-84,-90,0,0,0,-88,-88,-95,0,0,0,0,0,0,0,0,0,0,0,-77,0,-85
585,-2.0,1.0,Social,-65,-63,-63,0,0,0,-80,-80,-80,-83,-91,-84,-90,0,0,0,-89,0,-94,0,0,0,0,0,0,0,0,0,0,0,-79,-85,-78
586,-2.0,1.0,Social,-66,-63,-64,0,0,0,-79,-78,-79,-83,-87,0,0,-76,0,-79,0,0,-94,-87,0,0,0,0,0,0,0,0,0,0,-79,0,-79
587,-2.0,1.0,Social,-63,-65,-68,0,0,0,-81,-81,-81,-83,-85,0,0,0,0,0,0,-89,-93,-88,0,0,0,0,0,0,0,0,0,0,-78,0,-78
588,-2.0,1.0,Social,-68,-63,-63,0,0,0,-80,-81,-80,-84,-93,0,0,0,0,0,0,-88,-94,-88,0,0,0,0,0,0,0,0,0,0,-83,0,-77
589,-2.0,1.0,Social,-69,-64,-69,0,0,0,-83,-83,-83,-85,-85,-86,-85,0,0,-77,-85,-89,-95,0,0,0,0,0,0,0,0,0,0,0,-89,-86,-78
590,-2.0,1.0,Social,-69,-64,-66,0,-71,0,-82,-82,-82,-84,-82,-84,-84,-75,-77,0,-84,-89,-94,-89,0,0,0,0,0,0,0,0,0,0,-77,-89,-80
591,-2.0,1.0,Social,-65,-62,-62,0,0,0,-83,-83,-83,-84,-91,-85,-86,0,-78,0,-86,-88,-95,-88,0,0,0,0,0,0,0,0,0,0,-88,-88,-78
592,-2.0,1.0,Social,-62,-63,-65,-70,-72,-73,-84,-83,-84,-84,-88,-86,-86,-76,-79,-79,-86,0,-94,0,0,0,0,0,0,0,0,0,0,0,-88,0,-80
593,-2.0,1.0,Social,-64,-61,-63,0,0,0,-82,-82,-83,-84,-89,0,0,0,0,0,0,0,-93,-90,0,0,0,0,0,0,0,0,0,0,-86,0,-80
594,-2.0,1.0,Social,-65,-63,-66,0,0,0,-81,-81,-81,-82,-85,-84,-84,0,0,0,-84,-91,-96,0,0,0,0,0,0,0,0,0,0,0,-89,-84,-80
595,-2.0,0.0,Social,-67,-64,-68,0,0,0,-80,-80,-80,-93,-82,0,0,-81,-85,-87,0,-85,-89,-86,0,0,0,0,0,0,0,0,0,0,-69,-88,-80
596,-2.0,0.0,Social,-66,-66,-67,-76,-78,-78,-78,-78,-78,-90,-81,-85,0,-77,-81,-80,-89,-87,-89,-87,0,0,0,0,0,0,0,0,0,0,-70,-84,-80
597,-2.0,0.0,Social,-67,-66,-68,0,0,0,-79,-80,-80,-90,-79,-86,-86,-77,-80,0,-89,-88,-90,-88,0,0,0,0,0,0,0,0,0,0,-70,0,-82
598,-2.0,0.0,Social,-68,-64,-66,0,0,0,-77,-77,-77,-89,-79,0,0,0,0,0,0,-88,-93,-88,0,0,0,0,0,0,0,0,0,0,-69,0,-82
599,-2.0,0.0,Social,-66,-64,-66,0,0,0,-78,-78,-78,-89,-82,0,0,0,0,0,0,-88,-91,-87,0,0,0,0,0,0,0,0,0,0,-68,-90,-82
600,-2.0,0.0,Social,-65,-64,-64,-78,-78,-80,-78,-78,-78,-90,-80,0,0,-77,-79,-80,0,-88,-94,-88,0,0,0,0,0,0,0,0,0,0,-69,0,-82
601,-2.0,0.0,Social,-66,-63,-64,-76,-79,0,-78,-78,-78,-90,-81,0,0,0,0,0,0,-89,-94,-88,0,0,0,0,0,0,0,0,0,0,-69,0,-82
602,-2.0,0.0,Social,-66,-66,-64,-78,-79,-79,-77,-77,-77,-92,-81,-87,-89,-77,-80,-79,-84,-88,-92,-88,0,0,0,0,0,0,0,0,0,0,-70,0,-80
603,-2.0,0.0,Social,-64,-64,-65,-73,-75,-75,-75,-75,-75,-89,-80,-85,-89,0,0,0,-88,-87,-96,-88,-87,0,0,0,0,0,0,0,0,0,-70,-90,-79
604,-2.0,0.0,Social,-67,-64,-64,0,0,0,-79,-78,-79,-91,-78,-86,-90,-78,-82,-81,-91,-89,-92,-87,0,0,0,0,0,0,0,0,0,0,-69,0,-80
605,-2.0,0.0,Social,-66,-68,-65,0,0,0,-77,-78,-77,-90,-81,0,0,-75,-79,-77,0,-89,-91,-89,0,0,0,0,0,0,0,0,0,0,-68,-92,-80
606,-2.0,0.0,Social,-65,0,0,0,0,0,-77,-77,-77,-90,-83,0,0,0,0,0,0,-87,-97,-86,0,0,0,0,0,0,0,0,0,0,-69,-81,-80
607,-2.0,0.0,Social,-65,-65,-63,-75,-76,-78,-77,-76,-77,-90,-81,0,0,-76,-78,-78,0,-88,-92,-88,0,0,0,0,0,0,0,0,0,0,-69,0,-80
608,-2.0,0.0,Social,-68,-68,-67,-75,-75,-75,-76,-77,-77,-91,-79,-86,-88,-78,-81,-80,-87,-86,-92,-86,0,0,0,0,0,0,0,0,0,0,-69,-84,-82
609,-2.0,0.0,Social,-67,-67,-68,-76,-77,-79,-77,-77,-77,-90,-80,-87,-92,0,0,0,0,-88,-95,-88,0,0,0,0,0,0,0,0,0,0,-69,0,-79
610,-2.0,0.0,Social,-69,-67,-68,0,0,0,-76,-76,-76,-90,-79,-87,0,0,0,0,0,-87,-92,-86,0,0,0,0,0,0,0,0,0,0,-70,0,-82
611,-2.0,0.0,Social,-67,-67,-68,0,0,0,-78,-77,-78,-90,-79,-88,-90,-76,-80,-79,0,-87,-94,-88,0,0,0,0,0,0,0,0,0,0,-69,0,-80
612,-2.0,0.0,Social,-69,-68,-68,-77,0,-80,-77,-77,-77,-90,0,-88,0,0,0,0,0,-87,-92,-87,0,0,0,0,0,0,0,0,0,0,-70,0,-81
613,-2.0,0.0,Social,-69,-68,-67,0,0,0,-77,-77,-77,-89,-81,-87,-88,-75,-79,-77,-87,-89,-93,-88,0,0,0,0,0,0,0,0,0,0,-70,-87,-80
614,-2.0,0.0,Social,-70,-69,-70,0,0,0,-79,-79,-79,-90,-80,-87,-88,0,0,0,0,-88,-92,-88,0,0,0,0,0,0,0,0,0,0,-70,-84,-82
615,-2.0,0.0,Social,-67,-68,-68,0,0,0,-77,-77,-78,-90,-80,-86,0,-73,-75,-78,0,-87,-91,-87,0,0,0,0,0,0,0,0,0,0,-70,-85,-83
616,-2.0,0.0,Social,-71,-68,-69,0,0,0,-78,-78,-78,-90,-80,-85,0,0,0,0,0,-88,-94,-88,0,0,0,0,0,0,0,0,0,0,-70,-94,-80
617,-2.0,0.0,Social,-70,-69,-69,0,0,0,-78,-79,-78,-89,0,-86,0,-73,-76,-77,0,-87,-93,-87,0,0,0,0,0,0,0,0,0,0,-68,-93,-81
618,-2.0,0.0,Social,-65,-68,-68,0,-75,-77,-78,-78,-78,-90,-81,-86,-89,0,0,0,-89,-88,-91,-88,0,0,0,0,0,0,0,0,0,0,-70,-92,-80
619,-2.0,0.0,Social,-67,-68,-68,0,0,0,-78,-78,-78,-90,-79,-85,-91,0,0,0,0,-87,-92,-88,0,0,0,0,0,0,0,0,0,0,-69,-94,-80
620,-2.0,0.0,Social,-68,-68,-68,0,0,0,-77,-76,-77,-91,-81,-86,-89,-74,-77,-76,0,-87,-91,-89,0,0,0,0,0,0,0,0,0,0,-70,0,-80
621,-2.0,0.0,Social,-68,-68,-68,0,0,0,-79,-79,-79,-89,-82,-87,-87,-73,-78,-77,0,-89,-91,-89,0,0,0,0,0,0,0,0,0,0,-68,-90,-79
622,-2.0,0.0,Social,-68,-69,-69,0,0,0,-79,-79,-79,-90,-82,-87,0,0,0,0,0,-87,-90,-87,0,0,0,0,0,0,0,0,0,0,-70,-90,-79
623,-2.0,0.0,Social,-65,-69,-67,0,0,0,-78,-77,-78,-90,-81,-89,-89,-73,-91,-75,-89,-87,-92,-88,0,0,0,0,0,0,0,0,0,0,-68,-84,-80
624,-2.0,0.0,Social,-68,-68,-66,0,0,0,-79,-79,-79,-88,-79,-88,-89,-75,-80,-80,0,-88,-92,-88,0,0,0,0,0,0,0,0,0,0,-74,-93,-92
625,-1.0,0.0,Social,-70,-63,-65,-79,0,-82,-77,-77,-77,-93,-89,-85,-85,-74,-78,-78,-86,-88,-92,0,0,0,0,0,0,0,0,0,0,0,-79,0,-84
626,-1.0,0.0,Social,-69,-64,-67,-75,-78,-78,-75,-75,-76,-92,-82,-87,-88,-76,-82,-82,-87,-90,-90,-90,0,0,0,0,0,0,0,0,0,0,-75,-90,-82
627,-1.0,0.0,Social,-68,-65,-67,-74,-77,-76,-76,-77,-76,-91,-83,-88,-90,-75,-78,-76,0,-88,-91,-88,0,0,0,0,0,0,0,0,0,0,-78,-89,-84
628,-1.0,0.0,Social,-71,-65,-66,-74,-76,-77,-76,-76,-76,-93,-82,-90,0,-73,-78,-78,0,-87,-91,-88,-87,0,0,0,0,0,0,0,0,0,-76,-89,-83
629,-1.0,0.0,Social,-72,-67,-71,0,-75,0,-76,-76,-76,-94,-82,-91,-89,0,-79,-80,-91,-88,-91,-87,0,0,0,0,0,0,0,0,0,0,-77,-89,-94
630,-1.0,0.0,Social,-71,-67,-69,-73,-75,-75,-76,-76,-76,-93,-81,-90,-89,0,0,0,0,-86,-90,-87,0,0,0,0,0,0,0,0,0,0,-83,-88,-92
631,-1.0,0.0,Social,-71,-67,-69,-75,-74,-73,-76,-76,-75,-92,-83,-91,0,0,0,0,0,-87,-89,-88,0,0,0,0,0,0,0,0,0,0,-76,-86,-96
632,-1.0,0.0,Social,-71,-70,-72,0,0,0,-75,-75,-76,-92,-83,-88,0,0,0,0,0,-87,-92,-88,0,0,0,0,0,0,0,0,0,0,-85,-87,-100
