Fingerprint ID,coordinate_X,coordinate_Y,zone,f0:5c:19:94:1a:40,f0:5c:19:94:1a:41,f0:5c:19:94:1a:42,34:fc:b9:18:e4:c1,34:fc:b9:18:e4:c0,34:fc:b9:18:e4:c2,f0:5c:19:94:1a:50,f0:5c:19:94:1a:51,f0:5c:19:94:1a:52,4c:ed:fb:5a:5c:0c,4c:ed:fb:5a:5c:08,f0:5c:19:94:19:e1,f0:5c:19:94:19:e2,34:fc:b9:18:e8:21,34:fc:b9:18:e8:22,34:fc:b9:18:e8:20,f0:5c:19:94:19:e0,34:fc:b9:18:e4:d2,48:ee:0c:ed:93:b5,34:fc:b9:18:e4:d0,34:fc:b9:18:e4:d1,34:fc:b9:18:e8:30,34:fc:b9:18:e8:32,10:7b:44:eb:73:98,f0:5c:19:94:19:f2,f0:5c:19:94:19:f0,34:fc:b9:18:e7:21,34:fc:b9:18:e7:22,34:fc:b9:18:e7:20,f0:5c:19:94:19:f1,E1:E9:C3:D9:09:C3,FF:20:88:3C:97:E7,CA:E0:7D:11:26:B3
633,-1.0,0.0,Social,-71,-69,-73,0,0,0,-75,-75,-76,-90,-84,-90,0,0,0,0,0,-87,-89,-89,0,0,0,0,0,0,0,0,0,0,-85,0,-91
634,-1.0,0.0,Social,-73,-69,-71,0,0,0,-76,-76,-76,-92,0,0,0,-74,-78,-78,0,-88,-91,-88,0,0,0,0,0,0,0,0,0,0,-85,-86,-97
635,-1.0,0.0,Social,-72,-70,-71,-73,-73,-75,-75,-75,-76,-92,-81,-91,0,-74,-78,-78,-90,-87,-91,-88,0,0,0,0,0,0,0,0,0,0,-76,-85,-86
636,-1.0,0.0,Social,-74,-68,-72,0,0,0,-75,-75,-75,-92,0,-91,0,-74,-79,-79,0,-89,-89,-88,0,0,0,0,0,0,0,0,0,0,-76,0,-94
637,-1.0,0.0,Social,-73,-69,-72,-73,-74,-75,-76,-75,-75,-91,-84,0,-90,0,0,0,0,-88,-91,-88,0,0,0,0,0,0,0,0,0,0,-86,0,-96
638,-1.0,0.0,Social,-75,-69,-72,0,0,0,-76,-76,-76,-92,-82,-88,0,0,0,0,0,-88,-91,-89,0,0,0,0,0,0,0,0,0,0,-85,-87,-94
639,-1.0,0.0,Social,-73,-69,-72,0,0,0,-75,-76,-75,-93,0,-89,0,0,0,0,0,-89,-91,-89,0,0,0,0,0,0,0,0,0,0,-84,-86,-96
640,-1.0,0.0,Social,-72,-68,-70,-73,-73,-74,-75,-75,-76,-92,-84,-89,0,-73,-77,-78,0,-87,-90,-89,0,0,0,0,0,0,0,0,0,0,-84,-86,-94
641,-1.0,0.0,Social,-73,-69,-71,-72,-72,-74,-75,-75,-75,-92,-92,0,-90,-73,-78,-77,-89,-87,-90,-87,0,0,0,0,0,0,0,0,0,0,-84,-83,-77
642,-1.0,0.0,Social,-73,-69,-74,0,0,0,-75,-75,-74,-92,-85,-89,0,0,0,0,0,-88,-92,-87,0,0,0,0,0,0,0,0,0,0,-85,-86,-77
643,-1.0,0.0,Social,-74,-68,-71,0,0,0,-75,-76,-76,-91,-84,-88,0,0,0,0,0,-87,-90,-88,0,0,0,0,0,0,0,0,0,0,-85,-84,-78
644,-1.0,0.0,Social,-74,-67,-71,-73,-74,-75,-76,-76,-76,-91,-82,-90,0,-73,-79,-78,0,-86,-90,-86,0,0,0,0,0,0,0,0,0,0,-75,-88,-78
645,-1.0,0.0,Social,-74,-69,-73,-73,-73,-75,-75,-76,-76,-91,-84,-89,0,0,0,0,0,-88,0,-88,0,0,0,0,0,0,0,0,0,0,-77,0,-78
646,-1.0,0.0,Social,-73,-69,-73,0,0,0,-76,-76,-76,-91,-84,-90,-90,0,0,0,0,-87,-91,-88,0,0,0,0,0,0,0,0,0,0,-76,0,-76
647,-1.0,0.0,Social,-74,-69,-72,-73,-73,-73,-76,-76,-75,-93,-84,-90,-88,-74,-78,-79,0,-88,-91,-87,0,0,0,0,0,0,0,0,0,0,-75,-85,-84
648,-1.0,0.0,Social,-73,-69,-73,0,0,0,-76,-75,-76,-92,0,-89,0,0,0,0,0,-87,-91,-88,0,0,0,0,0,0,0,0,0,0,-76,0,-84
649,-1.0,0.0,Social,-68,-67,-71,0,0,0,-75,-75,-75,-94,-84,-89,0,-74,-78,-78,0,-88,-89,-87,0,0,0,0,0,0,0,0,0,0,-75,-90,-84
650,-1.0,0.0,Social,-68,-66,-69,-73,-75,-76,-75,-76,-76,-93,-83,-88,-90,-75,-81,-81,0,-88,-89,-88,0,0,0,0,0,0,0,0,0,0,-76,0,-83
651,-1.0,0.0,Social,-69,-66,-70,0,0,0,-76,-76,-75,-95,-81,-89,-89,0,0,0,0,-87,-92,-87,0,0,0,0,0,0,0,0,0,0,-76,-88,-85
652,-1.0,0.0,Social,-69,-67,-67,-75,-76,-75,-75,-75,-75,-92,-82,-91,-90,-72,-77,-77,0,-89,-92,-88,0,0,0,0,0,0,0,0,0,0,-77,-89,-85
653,-1.0,0.0,Social,-70,-67,-70,0,0,0,-75,-74,-74,-92,-83,-88,-90,-73,-78,-78,0,-89,-90,-88,0,0,0,0,0,0,0,0,0,0,-77,-91,-97
654,-1.0,0.0,Social,-70,-69,-69,-74,-77,-75,-75,-75,-76,-93,-82,-91,-88,-73,-77,-77,0,-87,-90,-87,0,0,0,0,0,0,0,0,0,0,-87,-88,-85
655,0.0,0.0,Social,-76,-66,-70,0,0,0,-72,-72,-72,-88,0,-81,-87,-78,-80,-78,0,-88,-93,-89,0,0,0,0,0,0,0,0,0,0,-81,0,-78
656,0.0,0.0,Social,0,0,0,-76,-80,-80,-73,-74,-74,-91,-86,0,0,-78,-80,0,0,-90,-92,0,0,0,0,0,0,0,0,0,0,0,-76,-85,-81
657,0.0,0.0,Social,0,0,0,0,0,0,-74,-74,-75,-92,-86,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,-76,-88,-81
658,0.0,0.0,Social,-69,-61,-68,0,0,0,-74,-73,-73,-91,-83,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-81,0,-80
659,0.0,0.0,Social,0,0,0,0,0,0,-73,-73,-73,-91,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-80,-87,-80
660,0.0,0.0,Social,0,0,0,0,0,0,-73,-73,-73,-89,-85,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-76,0,-80
661,0.0,0.0,Social,0,0,0,0,0,0,-74,-74,-74,-91,-83,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-84,-84,-80
662,0.0,0.0,Social,0,0,0,0,0,0,-74,-74,-74,-91,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-76,-88,-80
663,0.0,0.0,Social,-68,-59,-69,0,0,0,-74,-74,-74,-91,-87,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-83,-86,-80
664,0.0,0.0,Social,0,0,0,0,0,0,-74,-73,-73,-91,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-83,-84,-80
665,0.0,0.0,Social,0,0,0,0,0,0,-74,-74,-74,-91,-83,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-85,-90,-80
666,0.0,0.0,Social,0,0,0,0,0,0,-74,-73,-74,-91,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-81,0,-80
667,0.0,0.0,Social,0,0,0,0,0,0,-74,-73,-73,-89,0,0,0,-78,-83,-84,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-82,0,-80
668,0.0,0.0,Social,0,0,0,0,0,0,-74,-74,-74,-90,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-80
669,0.0,0.0,Social,0,0,0,0,0,0,-75,-74,-74,-90,-85,0,0,0,-81,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-82,-84,-81
670,0.0,0.0,Social,0,0,0,0,0,0,-74,-74,-74,-89,-84,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,-81
671,0.0,0.0,Social,-71,-62,-71,0,0,0,-74,-74,-74,-90,-86,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,-82,0,-82
672,0.0,0.0,Social,-69,-60,-68,0,0,0,-74,-73,-73,-89,-85,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-76,0,-82
673,0.0,0.0,Social,0,0,0,0,0,0,-75,-74,-74,-90,0,0,0,-79,-92,-80,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,-81,0,-82
674,0.0,0.0,Social,0,0,0,0,0,0,-74,-74,-74,-89,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-76,0,-82
675,0.0,0.0,Social,0,0,0,0,0,0,-70,-71,-71,-93,-86,0,0,0,0,0,0,-89,-91,0,0,0,0,0,0,0,0,0,0,0,-92,0,-89
676,0.0,0.0,Social,0,0,0,0,0,0,-71,-72,-72,-91,-86,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,-93,0,-88
677,0.0,0.0,Social,-71,-63,-71,0,0,0,-72,-72,-71,-92,-84,0,0,-79,-82,-81,0,-88,-91,0,0,0,0,0,0,0,0,0,0,0,-82,-80,-90
678,0.0,0.0,Social,0,0,0,0,0,0,-73,-71,-72,-92,-81,0,0,0,0,0,0,-89,-91,-90,0,0,0,0,0,0,0,0,0,0,-81,0,-91
679,0.0,0.0,Social,0,0,0,0,0,0,-72,-72,-72,-91,-83,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,-88,0,-86
680,0.0,0.0,Social,0,0,0,0,0,0,-72,-71,-71,-94,-83,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,-78,0,-89
681,0.0,0.0,Social,0,0,0,0,0,0,-73,-73,-73,-93,-88,0,0,-79,-87,-88,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,-89,-84,-78
682,0.0,0.0,Social,0,0,0,-74,0,-77,-73,-72,-73,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-88,-77
683,0.0,0.0,Social,0,0,0,0,0,0,-73,-73,-73,-93,0,0,0,-78,0,-84,0,-89,0,-88,0,0,0,0,0,0,0,0,0,0,-83,-81,-77
684,0.0,0.0,Social,0,0,0,0,0,0,-73,-73,-73,-93,-84,0,0,-79,-86,-86,0,-89,-92,-89,0,0,0,0,0,0,0,0,0,0,-77,0,-77
685,1.0,1.0,Social,-68,-65,-71,-84,0,0,-82,-85,-84,0,-81,-86,0,-74,-77,-74,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,-96,0,-83
686,1.0,1.0,Social,-70,-64,-69,0,0,-90,-84,-84,-84,-94,-80,-86,-87,-72,-76,0,-89,-90,-93,0,0,0,0,0,0,0,0,0,0,0,-88,-97,-84
687,1.0,1.0,Social,-68,-64,-67,0,0,0,0,-84,-84,-94,-78,-86,-89,0,0,0,-87,0,-91,0,0,0,0,0,0,0,0,0,0,0,-86,0,-85
688,1.0,1.0,Social,-71,-64,-68,0,0,0,0,-85,-85,-93,-80,-85,-88,0,0,0,-89,0,-96,0,0,0,0,0,0,0,0,0,0,0,-89,-96,-87
689,1.0,1.0,Social,-69,-65,-68,0,0,0,0,-84,-86,0,-80,0,-87,0,0,0,-86,0,-92,0,0,0,0,0,0,0,0,0,0,0,-97,0,-87
690,1.0,1.0,Social,-69,-65,-67,0,0,0,0,-85,-85,-94,-80,-85,-87,0,0,0,-86,0,-93,0,0,0,0,0,0,0,0,0,0,0,-88,0,-88
691,1.0,1.0,Social,-67,-65,-67,0,0,0,0,-86,-86,-95,-81,-85,-86,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,-88
692,1.0,1.0,Social,-66,-62,-68,0,0,0,0,-85,-85,-94,-80,-86,-85,0,0,0,-87,0,-94,0,0,0,0,0,0,0,0,0,0,0,-88,-87,-88
693,1.0,1.0,Social,-68,-63,-68,0,0,0,0,-86,-85,0,-83,-86,-86,-72,-74,-77,-87,0,-92,0,0,0,0,0,0,0,0,0,0,0,-88,-88,-88
694,1.0,1.0,Social,-69,-63,-68,0,0,0,0,-84,-85,-94,-81,-86,-86,-72,-76,-75,-85,0,-94,0,0,0,0,0,0,0,0,0,0,0,-90,0,-88
695,1.0,1.0,Social,-68,-64,-68,0,0,0,0,-84,-84,-95,-79,-85,-86,0,0,0,-86,0,-91,0,0,0,0,0,0,0,0,0,0,0,-83,0,-88
696,1.0,1.0,Social,-69,-64,-70,0,0,0,-84,-84,-84,-96,-80,-85,-85,0,0,0,-85,0,-93,0,0,0,0,0,0,0,0,0,0,0,-85,0,-87
697,1.0,1.0,Social,-68,-63,-68,0,0,0,0,-84,-85,-94,-81,-84,-88,-71,-75,-77,-88,0,-93,0,0,0,0,0,0,0,0,0,0,0,-84,-93,-89
698,1.0,1.0,Social,-69,-64,-69,0,0,0,-83,-84,-84,0,-81,-84,-87,0,0,0,-87,-91,-94,0,0,0,0,0,0,0,0,0,0,0,-88,-88,-86
699,1.0,1.0,Social,-70,-64,-68,0,0,0,-85,-84,-84,0,-81,-84,-89,0,0,0,-90,0,-94,0,0,0,0,0,0,0,0,0,0,0,-85,0,-86
700,1.0,1.0,Social,-69,-64,-68,0,0,0,0,-84,-85,-93,-79,0,0,0,0,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,-87,-93,-88
701,1.0,1.0,Social,-69,-63,-68,0,0,0,0,-84,-85,-94,-82,-85,-88,0,0,0,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,-94,-85
702,1.0,1.0,Social,-69,-64,-69,-83,0,0,0,-85,-84,-94,-78,-83,-87,0,0,0,-87,-92,-95,0,0,0,0,0,0,0,0,0,0,0,-91,0,-85
703,1.0,1.0,Social,-68,-64,-67,0,0,0,0,-85,-84,-95,-80,-84,-87,0,0,0,-88,-92,0,0,0,0,0,0,0,0,0,0,0,0,-90,-92,-86
704,1.0,1.0,Social,-68,-64,-68,0,0,0,0,-84,-85,-94,-82,-84,-85,0,0,0,-85,-90,0,0,0,0,0,0,0,0,0,0,0,0,-89,-92,-86
705,1.0,1.0,Social,-69,-65,-69,0,0,0,0,-85,-85,-95,-80,-84,-87,0,0,0,-87,0,-92,0,0,0,0,0,0,0,0,0,0,0,-85,-90,-85
706,1.0,1.0,Social,-69,-64,-67,0,0,0,0,-83,-83,-95,-79,-84,-88,0,0,0,-88,0,-93,0,0,0,0,0,0,0,0,0,0,0,-87,-91,-85
707,1.0,1.0,Social,-69,-64,-68,0,0,0,0,-84,-83,0,-80,-85,-88,0,0,0,-87,0,-93,0,0,0,0,0,0,0,0,0,0,0,-83,-93,-84
708,1.0,1.0,Social,-70,-64,-67,0,0,0,0,-84,-85,0,-78,-85,-85,-71,-76,-76,-87,0,-92,0,0,0,0,0,0,0,0,0,0,0,-83,0,-86
709,1.0,1.0,Social,-68,-64,-70,0,0,0,-85,-84,-85,-95,-81,-85,-86,0,0,0,-85,0,-93,0,0,0,0,0,0,0,0,0,0,0,-84,-88,-85
710,1.0,1.0,Social,-67,-64,-69,0,0,0,0,-86,-85,-93,-79,-84,-88,0,0,0,-87,0,-92,0,0,0,0,0,0,0,0,0,0,0,-84,-93,-85
711,1.0,1.0,Social,-71,-65,-70,0,0,0,0,-84,-85,-96,-82,-84,-88,0,0,0,-89,0,-94,0,0,0,0,0,0,0,0,0,0,0,-88,-94,-85
712,1.0,1.0,Social,-69,-65,-69,0,0,0,0,-85,-85,-95,-78,0,0,-72,-76,0,0,0,-95,0,0,0,0,0,0,0,0,0,0,0,-93,0,-88
713,1.0,1.0,Social,-69,-65,-68,0,0,0,0,-85,-85,-93,-78,-85,0,-72,-76,-76,-89,0,-93,0,0,0,0,0,0,0,0,0,0,0,-91,0,-89
714,1.0,1.0,Social,-69,-64,-68,-85,0,0,0,-84,-84,-95,-80,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,-91,-87,-89
715,1.0,0.0,Social,-61,-62,-61,0,0,-80,-78,-78,-78,-92,-82,0,0,-74,-77,-74,0,-90,-92,-89,0,0,0,0,0,0,0,0,0,0,-88,-89,-92
716,1.0,0.0,Social,-61,-63,-60,0,0,0,-78,-77,-77,-93,-95,0,0,0,0,0,0,-88,-90,-89,0,0,0,0,0,0,0,0,0,0,-89,-80,-87
717,1.0,0.0,Social,-61,-60,-60,0,0,0,-79,-79,-79,-92,-85,0,0,0,0,0,0,-90,-91,-89,0,0,0,0,0,0,0,0,0,0,-80,-86,-89
718,1.0,0.0,Social,-62,-62,-61,0,0,0,-79,-79,-79,-93,-85,0,0,0,0,0,0,-89,-90,-90,0,0,0,0,0,0,0,0,0,0,-91,-85,-92
719,1.0,0.0,Social,-61,-62,-60,-85,-87,-89,-79,-79,-79,-93,-85,0,0,0,0,0,0,-89,-91,-90,0,0,0,0,0,0,0,0,0,0,-91,-86,-84
720,1.0,0.0,Social,-61,-62,-60,0,0,0,-78,-78,-78,-93,-84,0,0,0,0,0,0,-89,-90,0,0,0,0,0,0,0,0,0,0,0,-92,-81,-81
721,1.0,0.0,Social,-60,-62,-59,0,0,0,-78,-78,-77,-92,-83,0,0,0,0,0,0,-91,-91,-90,0,0,0,0,0,0,0,0,0,0,-84,-82,-83
722,1.0,0.0,Social,-60,-62,-60,0,0,0,-77,-78,-78,-93,0,0,0,0,-73,0,0,-91,-92,-90,0,0,-90,0,0,0,0,0,0,0,-93,-81,-82
723,1.0,0.0,Social,-60,-61,-62,0,-87,0,-78,-78,-78,-93,0,0,0,0,0,0,0,-89,-90,-91,0,0,0,0,0,0,0,0,0,0,-84,-80,-83
724,1.0,0.0,Social,-60,-61,-59,0,0,0,-78,-78,-78,-92,-85,0,0,0,0,0,0,0,-91,0,0,0,-90,0,0,0,0,0,0,0,-90,0,-82
725,1.0,0.0,Social,-62,-62,-59,0,0,0,-78,-78,-78,-92,-85,0,0,0,0,0,0,0,-91,-90,0,0,0,0,0,0,0,0,0,0,-90,-82,-82
726,1.0,0.0,Social,-60,-62,-61,-84,-86,-86,-78,-78,-78,-92,-82,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,-92,0,-80
727,1.0,0.0,Social,-59,-62,-60,0,0,0,-78,-79,-78,-93,-84,0,0,0,0,0,0,-91,-92,0,0,0,0,0,0,0,0,0,0,0,-84,0,-83
728,1.0,0.0,Social,-61,-62,-60,0,0,0,-78,-78,-78,-92,-84,0,0,-71,-90,-74,0,-91,-92,-91,0,0,0,0,0,0,0,0,0,0,-84,0,-81
729,1.0,0.0,Social,-60,-62,-59,-86,-88,-86,-78,-78,-78,-94,-83,0,0,0,0,0,0,-90,-88,0,0,0,0,0,0,0,0,0,0,0,-91,-88,-82
730,1.0,0.0,Social,-60,-62,-59,0,0,0,-77,-78,-78,-93,-85,0,0,0,0,0,0,-91,-91,-90,0,0,0,0,0,0,0,0,0,0,-81,-86,-90
731,1.0,0.0,Social,-62,-62,-60,0,0,0,-78,-78,-78,-94,-82,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-82,0,-90
732,1.0,0.0,Social,-61,-62,-59,0,0,0,-78,-79,-79,-92,-82,0,0,-73,-73,-74,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,-83,-88,-90
733,1.0,0.0,Social,-60,-62,-60,-85,-85,-87,-79,-78,-79,-93,-83,0,0,0,0,0,0,-90,-91,0,0,0,0,0,0,0,0,0,0,0,-85,-88,-90
734,1.0,0.0,Social,-61,-62,-59,-85,-85,-86,-78,-78,-78,-93,-81,0,0,-70,-74,-73,0,-90,-91,0,0,0,0,0,0,0,0,0,0,0,-84,-80,-83
735,1.0,0.0,Social,-61,-62,-60,0,0,0,-78,-78,-78,-91,-85,0,0,-70,-74,-74,0,-90,-91,-91,0,0,0,0,0,0,0,0,0,0,-98,-88,-82
736,1.0,0.0,Social,-60,-63,-61,0,0,0,0,0,0,-94,-84,0,0,-74,-73,-74,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,-83,-80,-81
737,1.0,0.0,Social,-62,-64,-63,0,0,0,-78,-78,-78,-92,-82,0,0,-70,-89,-74,0,-91,-89,0,0,0,0,0,0,0,0,0,0,0,-86,-82,-85
738,1.0,0.0,Social,-59,-63,-60,-84,-87,-88,-77,-77,-77,-93,-82,0,0,0,0,0,0,-91,-90,0,0,0,0,0,0,0,0,0,0,0,-84,-87,-94
739,1.0,0.0,Social,-61,-62,-61,-86,-88,-89,-77,-76,-77,-93,-81,0,0,-70,-74,-74,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,-85,-80,-93
740,1.0,0.0,Social,-59,-62,-59,0,0,0,-77,-77,-77,-91,-81,0,0,0,0,0,0,-90,0,-90,0,0,0,0,0,0,0,0,0,0,-88,-82,-91
741,1.0,0.0,Social,-59,-62,-58,0,0,0,-78,-77,-77,-92,-84,0,0,0,0,0,0,-89,-91,0,0,0,0,0,0,0,0,0,0,0,-86,-86,-91
742,1.0,0.0,Social,-61,-63,-60,0,0,0,-78,-77,-78,-93,-81,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,-88,-88,-83
743,1.0,0.0,Social,-62,-62,-60,0,0,0,-79,-79,-78,-93,-82,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,-87,-87,-82
744,1.0,0.0,Social,-60,-62,-60,0,0,0,-78,-77,-78,-90,-84,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,0,0,0,0,0,-86,-86,-84
745,2.0,0.0,Social,-62,-60,-59,0,0,0,-82,-82,-82,-82,-80,-85,-84,0,0,0,0,0,-91,0,0,0,0,0,-94,0,0,0,0,0,-90,0,-76
746,2.0,0.0,Social,-60,-61,-60,-77,0,0,-85,-84,-84,-82,-82,-84,-84,-73,-79,-80,0,-92,-93,-90,0,0,0,0,-94,0,0,0,0,0,-86,-78,-74
747,2.0,0.0,Social,-60,-60,-60,0,0,0,-83,-84,-84,-82,-92,-84,-86,0,0,0,-84,0,-93,0,0,0,0,0,-95,0,0,0,0,0,-88,-74,-76
748,2.0,0.0,Social,-61,-61,-60,-79,-79,-77,-83,-83,-83,-82,0,-84,-83,0,0,0,-83,-91,-94,-90,0,0,0,0,-96,0,0,0,0,0,0,-77,-74
749,2.0,0.0,Social,-61,-61,-59,0,0,0,-83,-83,-82,-82,-78,-84,-84,0,0,0,-83,-91,-92,-87,0,0,0,0,-93,0,0,0,0,0,-83,0,-75
750,2.0,0.0,Social,-59,-59,-58,-79,-81,-82,-83,-83,-83,-82,0,-87,-85,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,-86,-76,-74
751,2.0,0.0,Social,-62,-62,-61,-78,-80,-79,-82,-82,-82,-82,-80,-85,-88,0,0,0,0,0,-91,0,0,0,0,0,-94,0,0,0,0,0,-89,0,-75
752,2.0,0.0,Social,-62,-62,-63,0,0,0,-81,-81,-82,-82,-79,-87,-83,0,0,0,-85,-88,-88,-89,0,0,0,0,-94,0,0,0,0,0,-83,0,-75
753,2.0,0.0,Social,-61,-61,-60,-78,-80,-82,-84,-83,-83,-83,-81,-84,-85,0,0,0,-86,-90,-92,-88,0,0,0,0,0,0,0,0,0,0,-84,-75,-74
754,2.0,0.0,Social,-63,-61,-62,0,0,0,-83,-83,-84,-82,-78,-85,-84,0,0,0,-84,0,-89,0,0,0,0,0,-93,0,0,0,0,0,-84,-75,-74
755,2.0,0.0,Social,-63,-59,-58,0,0,0,-83,-83,-83,-82,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,-83,-76,-73
756,2.0,0.0,Social,-62,-61,-62,0,0,0,-82,-82,-82,-82,0,-85,-86,-72,-89,-75,-84,0,-92,0,0,0,0,0,-94,-95,0,0,0,0,-84,0,-74
757,2.0,0.0,Social,-59,-61,-59,0,0,0,-84,-84,-84,-82,-79,-84,-84,0,0,0,-84,0,-90,0,0,0,0,0,-94,0,0,0,0,0,-84,0,-74
758,2.0,0.0,Social,-62,-61,-61,-74,-76,-76,-84,-84,-84,-82,-80,-84,-86,0,0,0,-85,0,-91,-92,0,0,0,0,-94,0,0,0,0,0,-84,0,-74
759,2.0,0.0,Social,-60,-60,-60,0,0,0,-83,-83,-83,-82,-81,-85,-86,0,0,0,-85,0,-92,-90,0,0,0,0,-95,-93,0,0,0,0,-84,-76,-77
760,2.0,0.0,Social,-59,-60,-59,-75,-77,0,-83,-84,-84,-82,-79,-84,-85,0,0,0,-84,-89,-93,0,0,0,0,0,-95,0,0,0,0,0,-91,-92,-76
